obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,agent,act
366.98352,399.11658,379.76407,0.005,0.005,0.0124109,0.0,0.2065,0.5291,0.37,175.761,A_ctrl,1
366.98352,399.11658,379.76407,0.005,0.005,0.0124109,0.0,0.2065,0.5291,0.37,175.761,B_ctrl,2
366.98352,399.11658,379.76407,0.005,0.005,0.0124109,0.0,0.2065,0.5291,0.37,175.761,C_ctrl,8
366.98352,399.11658,379.76407,0.005,0.005,0.0124109,0.0,0.2065,0.5291,0.37,175.761,EMS,6
350.24728,367.68463,386.70874,0.00753805,0.01128805,0.005,0.0,0.2042,0.5217,9.759,123.96,A_ctrl,1
350.24728,367.68463,386.70874,0.00753805,0.01128805,0.005,0.0,0.2042,0.5217,9.759,123.96,B_ctrl,5
350.24728,367.68463,386.70874,0.00753805,0.01128805,0.005,0.0,0.2042,0.5217,9.759,123.96,C_ctrl,5
350.24728,367.68463,386.70874,0.00753805,0.01128805,0.005,0.0,0.2042,0.5217,9.759,123.96,EMS,2
359.14926,381.8908,378.51456,0.005,0.012448,0.012448,0.015833333,0.2074,0.5298,0.0,120.47,A_ctrl,1
359.14926,381.8908,378.51456,0.005,0.012448,0.012448,0.015833333,0.2074,0.5298,0.0,120.47,B_ctrl,8
359.14926,381.8908,378.51456,0.005,0.012448,0.012448,0.015833333,0.2074,0.5298,0.0,120.47,C_ctrl,1
359.14926,381.8908,378.51456,0.005,0.012448,0.012448,0.015833333,0.2074,0.5298,0.0,120.47,EMS,6
376.13583,382.0757,377.6829,0.005,0.005,0.005,0.0,0.1986,0.5104,0.0,166.614,A_ctrl,7
376.13583,382.0757,377.6829,0.005,0.005,0.005,0.0,0.1986,0.5104,0.0,166.614,B_ctrl,8
376.13583,382.0757,377.6829,0.005,0.005,0.005,0.0,0.1986,0.5104,0.0,166.614,C_ctrl,5
376.13583,382.0757,377.6829,0.005,0.005,0.005,0.0,0.1986,0.5104,0.0,166.614,EMS,6
383.2929,375.79465,365.39224,0.0070807,0.005,0.0145807,0.0,0.1942,0.5367,0.0,178.069,A_ctrl,7
383.2929,375.79465,365.39224,0.0070807,0.005,0.0145807,0.0,0.1942,0.5367,0.0,178.069,B_ctrl,8
383.2929,375.79465,365.39224,0.0070807,0.005,0.0145807,0.0,0.1942,0.5367,0.0,178.069,C_ctrl,1
383.2929,375.79465,365.39224,0.0070807,0.005,0.0145807,0.0,0.1942,0.5367,0.0,178.069,EMS,0
364.05106,387.98254,347.72202,0.00765345,0.005,0.00765345,0.031666666,0.1988,0.5221,2.02,118.137,A_ctrl,7
364.05106,387.98254,347.72202,0.00765345,0.005,0.00765345,0.031666666,0.1988,0.5221,2.02,118.137,B_ctrl,8
364.05106,387.98254,347.72202,0.00765345,0.005,0.00765345,0.031666666,0.1988,0.5221,2.02,118.137,C_ctrl,5
364.05106,387.98254,347.72202,0.00765345,0.005,0.00765345,0.031666666,0.1988,0.5221,2.02,118.137,EMS,7
383.96964,400.0,385.97943,0.005,0.005,0.01215685,0.005350877,0.2005,0.5236,1.883,121.013,A_ctrl,7
383.96964,400.0,385.97943,0.005,0.005,0.01215685,0.005350877,0.2005,0.5236,1.883,121.013,B_ctrl,7
383.96964,400.0,385.97943,0.005,0.005,0.01215685,0.005350877,0.2005,0.5236,1.883,121.013,C_ctrl,5
383.96964,400.0,385.97943,0.005,0.005,0.01215685,0.005350877,0.2005,0.5236,1.883,121.013,EMS,0
387.47195,387.02158,377.35022,0.005,0.005,0.01230065,0.037017543,0.2004,0.5211,1.004,132.858,A_ctrl,7
387.47195,387.02158,377.35022,0.005,0.005,0.01230065,0.037017543,0.2004,0.5211,1.004,132.858,B_ctrl,7
387.47195,387.02158,377.35022,0.005,0.005,0.01230065,0.037017543,0.2004,0.5211,1.004,132.858,C_ctrl,5
387.47195,387.02158,377.35022,0.005,0.005,0.01230065,0.037017543,0.2004,0.5211,1.004,132.858,EMS,4
371.45297,387.25897,367.47073,0.0053929,0.0053929,0.0128929,0.037017543,0.2057,0.5205,7.536,149.922,A_ctrl,7
371.45297,387.25897,367.47073,0.0053929,0.0053929,0.0128929,0.037017543,0.2057,0.5205,7.536,149.922,B_ctrl,8
371.45297,387.25897,367.47073,0.0053929,0.0053929,0.0128929,0.037017543,0.2057,0.5205,7.536,149.922,C_ctrl,2
371.45297,387.25897,367.47073,0.0053929,0.0053929,0.0128929,0.037017543,0.2057,0.5205,7.536,149.922,EMS,4
396.495,369.09482,361.86755,0.0062461,0.005,0.0099961,0.037017543,0.0782,0.5336,0.0,109.05,A_ctrl,6
396.495,369.09482,361.86755,0.0062461,0.005,0.0099961,0.037017543,0.0782,0.5336,0.0,109.05,B_ctrl,0
396.495,369.09482,361.86755,0.0062461,0.005,0.0099961,0.037017543,0.0782,0.5336,0.0,109.05,C_ctrl,0
396.495,369.09482,361.86755,0.0062461,0.005,0.0099961,0.037017543,0.0782,0.5336,0.0,109.05,EMS,4
384.62985,361.48853,366.64664,0.0079525,0.005,0.005,0.037017543,0.0818,0.5295,3.218,120.545,A_ctrl,6
384.62985,361.48853,366.64664,0.0079525,0.005,0.005,0.037017543,0.0818,0.5295,3.218,120.545,B_ctrl,5
384.62985,361.48853,366.64664,0.0079525,0.005,0.005,0.037017543,0.0818,0.5295,3.218,120.545,C_ctrl,1
384.62985,361.48853,366.64664,0.0079525,0.005,0.005,0.037017543,0.0818,0.5295,3.218,120.545,EMS,2
387.6691,390.85168,368.33743,0.00852725,0.01227725,0.005,0.052850876,0.0751,0.5337,8.944,133.346,A_ctrl,6
387.6691,390.85168,368.33743,0.00852725,0.01227725,0.005,0.052850876,0.0751,0.5337,8.944,133.346,B_ctrl,8
387.6691,390.85168,368.33743,0.00852725,0.01227725,0.005,0.052850876,0.0751,0.5337,8.944,133.346,C_ctrl,1
387.6691,390.85168,368.33743,0.00852725,0.01227725,0.005,0.052850876,0.0751,0.5337,8.944,133.346,EMS,4
379.5311,388.5527,365.00458,0.0091673,0.005,0.0054173,0.052850876,0.0823,0.5273,0.0,126.467,A_ctrl,6
379.5311,388.5527,365.00458,0.0091673,0.005,0.0054173,0.052850876,0.0823,0.5273,0.0,126.467,B_ctrl,4
379.5311,388.5527,365.00458,0.0091673,0.005,0.0054173,0.052850876,0.0823,0.5273,0.0,126.467,C_ctrl,1
379.5311,388.5527,365.00458,0.0091673,0.005,0.0054173,0.052850876,0.0823,0.5273,0.0,126.467,EMS,7
374.97183,375.03262,376.04132,0.00882335,0.01632335,0.00507335,0.026535088,0.08,0.5327,0.0,112.997,A_ctrl,6
374.97183,375.03262,376.04132,0.00882335,0.01632335,0.00507335,0.026535088,0.08,0.5327,0.0,112.997,B_ctrl,4
374.97183,375.03262,376.04132,0.00882335,0.01632335,0.00507335,0.026535088,0.08,0.5327,0.0,112.997,C_ctrl,1
374.97183,375.03262,376.04132,0.00882335,0.01632335,0.00507335,0.026535088,0.08,0.5327,0.0,112.997,EMS,7
384.54547,377.70807,367.61667,0.00814985,0.01564985,0.005,0.00021929825,0.0763,0.5236,0.0,115.962,A_ctrl,6
384.54547,377.70807,367.61667,0.00814985,0.01564985,0.005,0.00021929825,0.0763,0.5236,0.0,115.962,B_ctrl,0
384.54547,377.70807,367.61667,0.00814985,0.01564985,0.005,0.00021929825,0.0763,0.5236,0.0,115.962,C_ctrl,1
384.54547,377.70807,367.61667,0.00814985,0.01564985,0.005,0.00021929825,0.0763,0.5236,0.0,115.962,EMS,8
387.74274,368.45798,371.73865,0.0082981,0.005,0.005,0.0,0.0788,0.5503,0.0,93.627,A_ctrl,6
387.74274,368.45798,371.73865,0.0082981,0.005,0.005,0.0,0.0788,0.5503,0.0,93.627,B_ctrl,4
387.74274,368.45798,371.73865,0.0082981,0.005,0.005,0.0,0.0788,0.5503,0.0,93.627,C_ctrl,1
387.74274,368.45798,371.73865,0.0082981,0.005,0.005,0.0,0.0788,0.5503,0.0,93.627,EMS,7
384.9283,362.60382,367.49408,0.00718135,0.01468135,0.005,0.0,0.0791,0.5125,0.0,112.918,A_ctrl,6
384.9283,362.60382,367.49408,0.00718135,0.01468135,0.005,0.0,0.0791,0.5125,0.0,112.918,B_ctrl,4
384.9283,362.60382,367.49408,0.00718135,0.01468135,0.005,0.0,0.0791,0.5125,0.0,112.918,C_ctrl,1
384.9283,362.60382,367.49408,0.00718135,0.01468135,0.005,0.0,0.0791,0.5125,0.0,112.918,EMS,3
383.3307,370.26678,374.1051,0.0081459,0.0156459,0.005,0.007916667,0.0786,0.5409,7.806,111.321,A_ctrl,6
383.3307,370.26678,374.1051,0.0081459,0.0156459,0.005,0.007916667,0.0786,0.5409,7.806,111.321,B_ctrl,4
383.3307,370.26678,374.1051,0.0081459,0.0156459,0.005,0.007916667,0.0786,0.5409,7.806,111.321,C_ctrl,1
383.3307,370.26678,374.1051,0.0081459,0.0156459,0.005,0.007916667,0.0786,0.5409,7.806,111.321,EMS,7
376.70044,360.07053,375.5719,0.00806605,0.01556605,0.005,0.0,0.0889,0.5422,9.797,117.262,A_ctrl,6
376.70044,360.07053,375.5719,0.00806605,0.01556605,0.005,0.0,0.0889,0.5422,9.797,117.262,B_ctrl,4
376.70044,360.07053,375.5719,0.00806605,0.01556605,0.005,0.0,0.0889,0.5422,9.797,117.262,C_ctrl,1
376.70044,360.07053,375.5719,0.00806605,0.01556605,0.005,0.0,0.0889,0.5422,9.797,117.262,EMS,7
380.83337,376.75656,353.37778,0.0083631,0.0158631,0.005,0.0,0.0795,0.5201,0.0,104.916,A_ctrl,6
380.83337,376.75656,353.37778,0.0083631,0.0158631,0.005,0.0,0.0795,0.5201,0.0,104.916,B_ctrl,4
380.83337,376.75656,353.37778,0.0083631,0.0158631,0.005,0.0,0.0795,0.5201,0.0,104.916,C_ctrl,1
380.83337,376.75656,353.37778,0.0083631,0.0158631,0.005,0.0,0.0795,0.5201,0.0,104.916,EMS,7
382.27005,377.974,370.71802,0.0077458,0.0152458,0.005,0.0,0.0788,0.551,10.032,119.027,A_ctrl,6
382.27005,377.974,370.71802,0.0077458,0.0152458,0.005,0.0,0.0788,0.551,10.032,119.027,B_ctrl,4
382.27005,377.974,370.71802,0.0077458,0.0152458,0.005,0.0,0.0788,0.551,10.032,119.027,C_ctrl,0
382.27005,377.974,370.71802,0.0077458,0.0152458,0.005,0.0,0.0788,0.551,10.032,119.027,EMS,4
389.59818,371.18466,362.47098,0.00845135,0.01595135,0.005,0.0,0.0695,0.4588,0.639,129.954,A_ctrl,6
389.59818,371.18466,362.47098,0.00845135,0.01595135,0.005,0.0,0.0695,0.4588,0.639,129.954,B_ctrl,4
389.59818,371.18466,362.47098,0.00845135,0.01595135,0.005,0.0,0.0695,0.4588,0.639,129.954,C_ctrl,1
389.59818,371.18466,362.47098,0.00845135,0.01595135,0.005,0.0,0.0695,0.4588,0.639,129.954,EMS,5
393.81787,372.9381,376.74377,0.0089977,0.0164977,0.0052477,0.0,0.0755,0.4587,9.188,112.284,A_ctrl,6
393.81787,372.9381,376.74377,0.0089977,0.0164977,0.0052477,0.0,0.0755,0.4587,9.188,112.284,B_ctrl,3
393.81787,372.9381,376.74377,0.0089977,0.0164977,0.0052477,0.0,0.0755,0.4587,9.188,112.284,C_ctrl,1
393.81787,372.9381,376.74377,0.0089977,0.0164977,0.0052477,0.0,0.0755,0.4587,9.188,112.284,EMS,5
369.58438,373.25125,378.61838,0.0081142,0.0118642,0.005,0.0,0.0787,0.4493,0.0,114.325,A_ctrl,6
369.58438,373.25125,378.61838,0.0081142,0.0118642,0.005,0.0,0.0787,0.4493,0.0,114.325,B_ctrl,4
369.58438,373.25125,378.61838,0.0081142,0.0118642,0.005,0.0,0.0787,0.4493,0.0,114.325,C_ctrl,1
369.58438,373.25125,378.61838,0.0081142,0.0118642,0.005,0.0,0.0787,0.4493,0.0,114.325,EMS,7
388.898,389.51685,365.3295,0.00821625,0.01571625,0.005,0.0,0.0766,0.447,1.001,108.586,A_ctrl,6
388.898,389.51685,365.3295,0.00821625,0.01571625,0.005,0.0,0.0766,0.447,1.001,108.586,B_ctrl,4
388.898,389.51685,365.3295,0.00821625,0.01571625,0.005,0.0,0.0766,0.447,1.001,108.586,C_ctrl,1
388.898,389.51685,365.3295,0.00821625,0.01571625,0.005,0.0,0.0766,0.447,1.001,108.586,EMS,6
385.5072,359.41782,358.10068,0.0079293,0.0154293,0.005,0.0,0.0869,0.4471,2.141,107.308,A_ctrl,6
385.5072,359.41782,358.10068,0.0079293,0.0154293,0.005,0.0,0.0869,0.4471,2.141,107.308,B_ctrl,4
385.5072,359.41782,358.10068,0.0079293,0.0154293,0.005,0.0,0.0869,0.4471,2.141,107.308,C_ctrl,7
385.5072,359.41782,358.10068,0.0079293,0.0154293,0.005,0.0,0.0869,0.4471,2.141,107.308,EMS,7
388.90213,373.61072,394.4827,0.0078654,0.0153654,0.005,0.0,0.0792,0.4532,16.178,96.44,A_ctrl,3
388.90213,373.61072,394.4827,0.0078654,0.0153654,0.005,0.0,0.0792,0.4532,16.178,96.44,B_ctrl,4
388.90213,373.61072,394.4827,0.0078654,0.0153654,0.005,0.0,0.0792,0.4532,16.178,96.44,C_ctrl,0
388.90213,373.61072,394.4827,0.0078654,0.0153654,0.005,0.0,0.0792,0.4532,16.178,96.44,EMS,6
375.37585,385.20374,362.02057,0.011072,0.014822,0.005,0.0,0.0864,0.4634,4.514,112.048,A_ctrl,1
375.37585,385.20374,362.02057,0.011072,0.014822,0.005,0.0,0.0864,0.4634,4.514,112.048,B_ctrl,5
375.37585,385.20374,362.02057,0.011072,0.014822,0.005,0.0,0.0864,0.4634,4.514,112.048,C_ctrl,1
375.37585,385.20374,362.02057,0.011072,0.014822,0.005,0.0,0.0864,0.4634,4.514,112.048,EMS,7
360.25064,389.42126,373.25766,0.005,0.0118524,0.005,0.0,0.0803,0.4512,0.0,107.147,A_ctrl,1
360.25064,389.42126,373.25766,0.005,0.0118524,0.005,0.0,0.0803,0.4512,0.0,107.147,B_ctrl,4
360.25064,389.42126,373.25766,0.005,0.0118524,0.005,0.0,0.0803,0.4512,0.0,107.147,C_ctrl,1
360.25064,389.42126,373.25766,0.005,0.0118524,0.005,0.0,0.0803,0.4512,0.0,107.147,EMS,7
369.73846,385.437,376.86374,0.005,0.01535735,0.005,0.0,0.0802,0.4404,5.055,140.888,A_ctrl,1
369.73846,385.437,376.86374,0.005,0.01535735,0.005,0.0,0.0802,0.4404,5.055,140.888,B_ctrl,4
369.73846,385.437,376.86374,0.005,0.01535735,0.005,0.0,0.0802,0.4404,5.055,140.888,C_ctrl,2
369.73846,385.437,376.86374,0.005,0.01535735,0.005,0.0,0.0802,0.4404,5.055,140.888,EMS,0
372.12292,369.28235,359.92282,0.0057944,0.0170444,0.0095444,0.031666666,0.0796,0.4578,0.0,132.673,A_ctrl,5
372.12292,369.28235,359.92282,0.0057944,0.0170444,0.0095444,0.031666666,0.0796,0.4578,0.0,132.673,B_ctrl,4
372.12292,369.28235,359.92282,0.0057944,0.0170444,0.0095444,0.031666666,0.0796,0.4578,0.0,132.673,C_ctrl,0
372.12292,369.28235,359.92282,0.0057944,0.0170444,0.0095444,0.031666666,0.0796,0.4578,0.0,132.673,EMS,7
376.93347,376.38812,350.9115,0.01288365,0.01663365,0.005,0.005350877,0.08,0.4588,0.0,113.957,A_ctrl,7
376.93347,376.38812,350.9115,0.01288365,0.01663365,0.005,0.005350877,0.08,0.4588,0.0,113.957,B_ctrl,4
376.93347,376.38812,350.9115,0.01288365,0.01663365,0.005,0.005350877,0.08,0.4588,0.0,113.957,C_ctrl,0
376.93347,376.38812,350.9115,0.01288365,0.01663365,0.005,0.005350877,0.08,0.4588,0.0,113.957,EMS,7
368.46384,380.55588,375.15454,0.005,0.01569785,0.005,0.0,0.0886,0.4562,4.697,99.831,A_ctrl,1
368.46384,380.55588,375.15454,0.005,0.01569785,0.005,0.0,0.0886,0.4562,4.697,99.831,B_ctrl,4
368.46384,380.55588,375.15454,0.005,0.01569785,0.005,0.0,0.0886,0.4562,4.697,99.831,C_ctrl,0
368.46384,380.55588,375.15454,0.005,0.01569785,0.005,0.0,0.0886,0.4562,4.697,99.831,EMS,7
372.1329,378.0537,369.59772,0.005,0.01499155,0.005,0.0,0.0684,0.4571,0.295,94.613,A_ctrl,7
372.1329,378.0537,369.59772,0.005,0.01499155,0.005,0.0,0.0684,0.4571,0.295,94.613,B_ctrl,4
372.1329,378.0537,369.59772,0.005,0.01499155,0.005,0.0,0.0684,0.4571,0.295,94.613,C_ctrl,0
372.1329,378.0537,369.59772,0.005,0.01499155,0.005,0.0,0.0684,0.4571,0.295,94.613,EMS,7
391.8615,373.03674,371.3672,0.005,0.01473065,0.005,0.0,0.07,0.447,1.518,127.767,A_ctrl,7
391.8615,373.03674,371.3672,0.005,0.01473065,0.005,0.0,0.07,0.447,1.518,127.767,B_ctrl,8
391.8615,373.03674,371.3672,0.005,0.01473065,0.005,0.0,0.07,0.447,1.518,127.767,C_ctrl,0
391.8615,373.03674,371.3672,0.005,0.01473065,0.005,0.0,0.07,0.447,1.518,127.767,EMS,6
393.04172,389.76498,361.4009,0.00513835,0.005,0.005,0.0,0.0773,0.4404,0.182,113.908,A_ctrl,1
393.04172,389.76498,361.4009,0.00513835,0.005,0.005,0.0,0.0773,0.4404,0.182,113.908,B_ctrl,1
393.04172,389.76498,361.4009,0.00513835,0.005,0.005,0.0,0.0773,0.4404,0.182,113.908,C_ctrl,0
393.04172,389.76498,361.4009,0.00513835,0.005,0.005,0.0,0.0773,0.4404,0.182,113.908,EMS,6
374.37122,373.20383,357.10233,0.005,0.005,0.005,0.0,0.0801,0.4411,1.784,119.458,A_ctrl,1
374.37122,373.20383,357.10233,0.005,0.005,0.005,0.0,0.0801,0.4411,1.784,119.458,B_ctrl,1
374.37122,373.20383,357.10233,0.005,0.005,0.005,0.0,0.0801,0.4411,1.784,119.458,C_ctrl,0
374.37122,373.20383,357.10233,0.005,0.005,0.005,0.0,0.0801,0.4411,1.784,119.458,EMS,6
377.65103,373.8098,366.9738,0.005,0.005,0.005,0.0,0.0835,0.4334,2.216,85.892,A_ctrl,2
377.65103,373.8098,366.9738,0.005,0.005,0.005,0.0,0.0835,0.4334,2.216,85.892,B_ctrl,8
377.65103,373.8098,366.9738,0.005,0.005,0.005,0.0,0.0835,0.4334,2.216,85.892,C_ctrl,6
377.65103,373.8098,366.9738,0.005,0.005,0.005,0.0,0.0835,0.4334,2.216,85.892,EMS,6
380.7029,396.76132,383.0306,0.0067946,0.005,0.0067946,0.0,0.0824,0.4522,0.0,125.633,A_ctrl,2
380.7029,396.76132,383.0306,0.0067946,0.005,0.0067946,0.0,0.0824,0.4522,0.0,125.633,B_ctrl,8
380.7029,396.76132,383.0306,0.0067946,0.005,0.0067946,0.0,0.0824,0.4522,0.0,125.633,C_ctrl,0
380.7029,396.76132,383.0306,0.0067946,0.005,0.0067946,0.0,0.0824,0.4522,0.0,125.633,EMS,6
374.1604,387.3265,372.0319,0.00878165,0.005,0.005,0.0,0.0781,0.449,3.406,119.504,A_ctrl,1
374.1604,387.3265,372.0319,0.00878165,0.005,0.005,0.0,0.0781,0.449,3.406,119.504,B_ctrl,8
374.1604,387.3265,372.0319,0.00878165,0.005,0.005,0.0,0.0781,0.449,3.406,119.504,C_ctrl,0
374.1604,387.3265,372.0319,0.00878165,0.005,0.005,0.0,0.0781,0.449,3.406,119.504,EMS,6
363.03442,382.10077,357.20047,0.005,0.005,0.005,0.0,0.0851,0.4454,0.0,97.29,A_ctrl,1
363.03442,382.10077,357.20047,0.005,0.005,0.005,0.0,0.0851,0.4454,0.0,97.29,B_ctrl,8
363.03442,382.10077,357.20047,0.005,0.005,0.005,0.0,0.0851,0.4454,0.0,97.29,C_ctrl,0
363.03442,382.10077,357.20047,0.005,0.005,0.005,0.0,0.0851,0.4454,0.0,97.29,EMS,7
380.02368,392.34473,364.28552,0.005,0.005,0.005,0.0,0.0852,0.4203,0.0,106.582,A_ctrl,8
380.02368,392.34473,364.28552,0.005,0.005,0.005,0.0,0.0852,0.4203,0.0,106.582,B_ctrl,4
380.02368,392.34473,364.28552,0.005,0.005,0.005,0.0,0.0852,0.4203,0.0,106.582,C_ctrl,0
380.02368,392.34473,364.28552,0.005,0.005,0.005,0.0,0.0852,0.4203,0.0,106.582,EMS,7
380.67236,399.19247,367.5711,0.005,0.0153291,0.005,0.0,0.0809,0.4374,0.0,118.99,A_ctrl,1
380.67236,399.19247,367.5711,0.005,0.0153291,0.005,0.0,0.0809,0.4374,0.0,118.99,B_ctrl,3
380.67236,399.19247,367.5711,0.005,0.0153291,0.005,0.0,0.0809,0.4374,0.0,118.99,C_ctrl,6
380.67236,399.19247,367.5711,0.005,0.0153291,0.005,0.0,0.0809,0.4374,0.0,118.99,EMS,7
400.0,400.0,400.0,0.02,0.02,0.02,0.6,0.0765,0.4527,6.683,120.185,A_ctrl,1
400.0,400.0,400.0,0.02,0.02,0.02,0.6,0.0765,0.4527,6.683,120.185,B_ctrl,8
400.0,400.0,400.0,0.02,0.02,0.02,0.6,0.0765,0.4527,6.683,120.185,C_ctrl,0
400.0,400.0,400.0,0.02,0.02,0.02,0.6,0.0765,0.4527,6.683,120.185,EMS,7
364.75623,379.4451,363.3178,0.005,0.005,0.005,0.5736842,0.0842,0.4444,6.242,100.648,A_ctrl,1
364.75623,379.4451,363.3178,0.005,0.005,0.005,0.5736842,0.0842,0.4444,6.242,100.648,B_ctrl,8
364.75623,379.4451,363.3178,0.005,0.005,0.005,0.5736842,0.0842,0.4444,6.242,100.648,C_ctrl,0
364.75623,379.4451,363.3178,0.005,0.005,0.005,0.5736842,0.0842,0.4444,6.242,100.648,EMS,7
384.01996,400.0,378.53833,0.005,0.005,0.005,0.5473684,0.0733,0.457,0.0,128.121,A_ctrl,5
384.01996,400.0,378.53833,0.005,0.005,0.005,0.5473684,0.0733,0.457,0.0,128.121,B_ctrl,0
384.01996,400.0,378.53833,0.005,0.005,0.005,0.5473684,0.0733,0.457,0.0,128.121,C_ctrl,7
384.01996,400.0,378.53833,0.005,0.005,0.005,0.5473684,0.0733,0.457,0.0,128.121,EMS,7
372.0478,350.91058,380.39703,0.01265605,0.005,0.00515605,0.52105266,0.078,0.4511,1.82,131.87,A_ctrl,1
372.0478,350.91058,380.39703,0.01265605,0.005,0.00515605,0.52105266,0.078,0.4511,1.82,131.87,B_ctrl,8
372.0478,350.91058,380.39703,0.01265605,0.005,0.00515605,0.52105266,0.078,0.4511,1.82,131.87,C_ctrl,7
372.0478,350.91058,380.39703,0.01265605,0.005,0.00515605,0.52105266,0.078,0.4511,1.82,131.87,EMS,7
361.35544,385.7027,390.02466,0.0053435,0.005,0.0053435,0.49473685,0.0771,0.45,0.0,91.702,A_ctrl,1
361.35544,385.7027,390.02466,0.0053435,0.005,0.0053435,0.49473685,0.0771,0.45,0.0,91.702,B_ctrl,6
361.35544,385.7027,390.02466,0.0053435,0.005,0.0053435,0.49473685,0.0771,0.45,0.0,91.702,C_ctrl,2
361.35544,385.7027,390.02466,0.0053435,0.005,0.0053435,0.49473685,0.0771,0.45,0.0,91.702,EMS,7
368.21255,381.52402,366.93478,0.005,0.0070851,0.0070851,0.46842104,0.0798,0.4647,0.0,99.027,A_ctrl,1
368.21255,381.52402,366.93478,0.005,0.0070851,0.0070851,0.46842104,0.0798,0.4647,0.0,99.027,B_ctrl,3
368.21255,381.52402,366.93478,0.005,0.0070851,0.0070851,0.46842104,0.0798,0.4647,0.0,99.027,C_ctrl,7
368.21255,381.52402,366.93478,0.005,0.0070851,0.0070851,0.46842104,0.0798,0.4647,0.0,99.027,EMS,7
377.06525,380.5051,396.39304,0.005,0.01120135,0.005,0.44210526,0.0814,0.4255,0.0,120.978,A_ctrl,1
377.06525,380.5051,396.39304,0.005,0.01120135,0.005,0.44210526,0.0814,0.4255,0.0,120.978,B_ctrl,3
377.06525,380.5051,396.39304,0.005,0.01120135,0.005,0.44210526,0.0814,0.4255,0.0,120.978,C_ctrl,2
377.06525,380.5051,396.39304,0.005,0.01120135,0.005,0.44210526,0.0814,0.4255,0.0,120.978,EMS,7
356.5667,368.99127,380.12894,0.005,0.0122989,0.0085489,0.41578948,0.075,0.4358,0.0,115.134,A_ctrl,1
356.5667,368.99127,380.12894,0.005,0.0122989,0.0085489,0.41578948,0.075,0.4358,0.0,115.134,B_ctrl,3
356.5667,368.99127,380.12894,0.005,0.0122989,0.0085489,0.41578948,0.075,0.4358,0.0,115.134,C_ctrl,2
356.5667,368.99127,380.12894,0.005,0.0122989,0.0085489,0.41578948,0.075,0.4358,0.0,115.134,EMS,8
371.22003,383.432,378.69867,0.005,0.0120067,0.0082567,0.38070175,0.0836,0.4381,3.578,120.286,A_ctrl,1
371.22003,383.432,378.69867,0.005,0.0120067,0.0082567,0.38070175,0.0836,0.4381,3.578,120.286,B_ctrl,4
371.22003,383.432,378.69867,0.005,0.0120067,0.0082567,0.38070175,0.0836,0.4381,3.578,120.286,C_ctrl,2
371.22003,383.432,378.69867,0.005,0.0120067,0.0082567,0.38070175,0.0836,0.4381,3.578,120.286,EMS,7
372.83148,371.05527,369.03625,0.005,0.0160143,0.0085143,0.35438597,0.0803,0.4464,9.993,107.528,A_ctrl,1
372.83148,371.05527,369.03625,0.005,0.0160143,0.0085143,0.35438597,0.0803,0.4464,9.993,107.528,B_ctrl,0
372.83148,371.05527,369.03625,0.005,0.0160143,0.0085143,0.35438597,0.0803,0.4464,9.993,107.528,C_ctrl,1
372.83148,371.05527,369.03625,0.005,0.0160143,0.0085143,0.35438597,0.0803,0.4464,9.993,107.528,EMS,7
372.0384,385.29022,375.43076,0.005,0.005,0.005,0.32807016,0.0705,0.4474,0.0,133.848,A_ctrl,2
372.0384,385.29022,375.43076,0.005,0.005,0.005,0.32807016,0.0705,0.4474,0.0,133.848,B_ctrl,4
372.0384,385.29022,375.43076,0.005,0.005,0.005,0.32807016,0.0705,0.4474,0.0,133.848,C_ctrl,2
372.0384,385.29022,375.43076,0.005,0.005,0.005,0.32807016,0.0705,0.4474,0.0,133.848,EMS,5
366.47827,374.7209,370.6961,0.0091924,0.0166924,0.0091924,0.31929824,0.0702,0.4349,0.0,133.264,A_ctrl,1
366.47827,374.7209,370.6961,0.0091924,0.0166924,0.0091924,0.31929824,0.0702,0.4349,0.0,133.264,B_ctrl,4
366.47827,374.7209,370.6961,0.0091924,0.0166924,0.0091924,0.31929824,0.0702,0.4349,0.0,133.264,C_ctrl,2
366.47827,374.7209,370.6961,0.0091924,0.0166924,0.0091924,0.31929824,0.0702,0.4349,0.0,133.264,EMS,5
362.8109,379.21518,376.16486,0.0054132,0.0166632,0.0091632,0.3105263,0.0799,0.4401,1.187,125.621,A_ctrl,1
362.8109,379.21518,376.16486,0.0054132,0.0166632,0.0091632,0.3105263,0.0799,0.4401,1.187,125.621,B_ctrl,4
362.8109,379.21518,376.16486,0.0054132,0.0166632,0.0091632,0.3105263,0.0799,0.4401,1.187,125.621,C_ctrl,2
362.8109,379.21518,376.16486,0.0054132,0.0166632,0.0091632,0.3105263,0.0799,0.4401,1.187,125.621,EMS,2
385.59082,387.10287,371.40915,0.00503105,0.01628105,0.00878105,0.32635966,0.0789,0.4414,8.067,138.269,A_ctrl,6
385.59082,387.10287,371.40915,0.00503105,0.01628105,0.00878105,0.32635966,0.0789,0.4414,8.067,138.269,B_ctrl,4
385.59082,387.10287,371.40915,0.00503105,0.01628105,0.00878105,0.32635966,0.0789,0.4414,8.067,138.269,C_ctrl,0
385.59082,387.10287,371.40915,0.00503105,0.01628105,0.00878105,0.32635966,0.0789,0.4414,8.067,138.269,EMS,5
